,Date,Price
235,1997/10/28,-0.06905203447147404
236,1997/10/29,-0.05328897131013429
237,1997/10/30,-0.03474419112032308
238,1997/11/3,-0.027326279044398563
239,1997/11/4,-0.023617323006436385
240,1997/11/5,-0.02639904003490802
241,1997/11/6,-0.013558797752229864
242,1997/11/7,-0.012630819198845341
243,1997/11/8,-0.028406454606382577
244,1997/11/10,-0.03026241171315179
245,1997/11/11,-0.035830283033458935
246,1997/11/13,-0.05067793988761165
247,1997/11/14,-0.039542197246997195
248,1997/11/15,-0.031190390266536316
249,1997/11/17,-0.027478476052998056
250,1997/11/18,0.002216837655307373
251,1997/11/19,0.029128215703459064
252,1997/11/20,0.020776408722998182
253,1997/11/21,0.02448832293653628
254,1997/11/22,0.0161365159560754
255,1997/11/24,0.022632365829767232
256,1997/11/25,0.009640666082383731
257,1997/11/26,-0.0024230551116154117
258,1997/11/27,-0.00799092643192272
259,1997/11/28,0.002216837655307373
260,1997/11/29,-0.0033510336649999355
261,1997/12/1,-0.0014950765582308876
262,1997/12/2,0.010568644635768254
263,1997/12/3,0.010568644635768254
264,1997/12/4,-0.005206990771768984
265,1997/12/5,-0.00799092643192272
266,1997/12/6,0.001220941590154197
267,1997/12/8,0.004932604024223437
268,1997/12/9,0.010500097675327214
269,1997/12/10,0.006788435241257974
270,1997/12/11,0.004004688415706168
271,1997/12/12,0.005860519632740705
272,1997/12/13,0.0021488571986716305
273,1997/12/15,0.008644266458292511
274,1997/12/16,0.004004688415706168
275,1997/12/17,0.004932604024223437
276,1997/12/18,0.0030767728071888992
277,1997/12/19,0.0021488571986716305
278,1997/12/20,-0.008058214495018656
279,1997/12/22,-0.0015628052353976092
280,1997/12/23,-0.022904864231295285
281,1997/12/24,-0.028472357882398897
282,1997/12/26,-0.017337370580191507
283,1997/12/27,-0.02104903301426058
284,1997/12/29,-0.02012111740574331
285,1997/12/30,-0.01176987692908773
286,1997/12/31,0.00029302598163692814
287,1998/1/3,0.015139675717913557
288,1998/1/5,0.028130494237155648
289,1998/1/6,0.047760088855979266
290,1998/1/7,0.053313587560162946
291,1998/1/8,0.04405775638652343
292,1998/1/9,0.031099592743428387
293,1998/1/12,0.027397260273972546
294,1998/1/13,0.013513513513513422
295,1998/1/14,0.025546094039244707
296,1998/1/15,0.04035542391706775
297,1998/1/16,0.033876342095520144
298,1998/1/17,0.048685671973343184
299,1998/1/19,0.042206590151795585
300,1998/1/20,0.050536838208071026
301,1998/1/21,0.05609033691225471
302,1998/1/22,0.06812291743798582
303,1998/1/23,0.07275083302480559
304,1998/1/26,0.07275083302480559
305,1998/2/2,0.06812291743798582
306,1998/2/3,0.08015549796371711
307,1998/2/4,0.08108108108108103
308,1998/2/5,0.08293224731580887
309,1998/2/6,0.07954695113920718
310,1998/2/7,0.06756222836823383
311,1998/2/9,0.0832345581456604
312,1998/2/10,0.07585934413275378
313,1998/2/11,0.07401554062952716
314,1998/2/12,0.09153167391018034
315,1998/2/13,0.01685763202950073
316,1998/2/16,0.021467140787567434
317,1998/2/17,0.01685763202950073
318,1998/2/18,0.023310944290794052
319,1998/2/19,0.022389042539180743
320,1998/2/20,0.027920453048860757
321,1998/2/21,0.03160806005531399
322,1998/2/23,0.0325299618069273
323,1998/2/24,0.02423284604240736
324,1998/2/25,0.017779533781114038
325,1998/2/26,0.015013828526274113
326,1998/2/27,0.021467140787567434
327,1998/3/2,0.02054523903595413
328,1998/3/3,0.02054523903595413
329,1998/3/4,0.01962333728434082
330,1998/3/5,0.021467140787567434
331,1998/3/6,0.001131363922061386
332,1998/3/7,0.009428032683846413
333,1998/3/9,0.012193588937774865
334,1998/3/10,0.006662476429918125
335,1998/3/11,0.018646553530274366
336,1998/3/12,0.019568405614917128
337,1998/3/13,0.023255813953488177
338,1998/3/16,0.03431803896920166
339,1998/3/17,0.04353655981562944
340,1998/3/18,0.05552063691598552
341,1998/3/19,0.05644248900062845
342,1998/3/20,0.060129897339199496
343,1998/3/21,0.05644248900062845
344,1998/3/23,0.05552063691598552
345,1998/3/24,0.0536769327467
346,1998/3/25,0.06473915776241347
347,1998/3/26,0.06105174942384226
348,1998/3/27,0.066582861931699
349,1998/3/30,0.07487953069348402
350,1998/3/31,0.06934841818562729
351,1998/4/1,0.07211397443955574
352,1998/4/2,0.08041064320134077
353,1998/4/3,0.0933165723863396
354,1998/4/4,0.07856693903205507
355,1998/4/7,0.07764508694741232
356,1998/4/8,0.06289545359312779
357,1998/4/9,0.06842656610098452
358,1998/4/10,0.07395767860884127
359,1998/4/13,0.079488791116698
360,1998/4/14,0.07856693903205507
361,1998/4/15,0.08962916404776855
362,1998/4/16,0.10253509323276756
363,1998/4/17,0.08870731196312578
364,1998/4/18,0.09147286821705408
365,1998/4/20,0.09147286821705408
366,1998/4/21,0.0951602765556253
367,1998/4/22,0.09700398072491082
368,1998/4/23,0.10069138906348186
369,1998/4/24,0.0933165723863396
370,1998/4/27,0.09147286821705408
371,1998/4/28,0.066582861931699
372,1998/4/29,0.0730358265241985
373,1998/4/30,0.07672323486276955
374,1998/5/2,0.08225434737062629
375,1998/5/4,0.08409805153991182
376,1998/5/5,0.08962916404776855
377,1998/5/6,0.08714918759231885
378,1998/5/7,0.08163998562816854
379,1998/5/8,0.07521258333666003
380,1998/5/11,0.08623098726496049
381,1998/5/12,0.0880673879196772
382,1998/5/13,0.08898558824703556
383,1998/5/14,0.0825581859555269
384,1998/5/15,0.0825581859555269
385,1998/5/16,0.07888538464609346
386,1998/5/18,0.08714918759231885
387,1998/5/19,0.08072178530081019
388,1998/5/20,0.07613078366401839
389,1998/5/21,0.07613078366401839
390,1998/5/22,0.07613078366401839
391,1998/5/25,0.07337618268194315
392,1998/5/26,0.07888538464609346
393,1998/5/27,0.07062158169986808
394,1998/5/28,0.05776677711685074
395,1998/5/29,0.06970338137250973
396,1998/6/1,0.07613078366401839
397,1998/6/2,0.06052137809892598
398,1998/6/3,0.05593037646213403
399,1998/6/4,0.05133937482534208
400,1998/6/5,0.054093975807417316
401,1998/6/6,0.06135531135531118
402,1998/6/8,0.0686813186813185
403,1998/6/9,0.0686813186813185
404,1998/6/10,0.07967032967032943
405,1998/6/11,0.06135531135531118
406,1998/6/12,0.04120879120879097
407,1998/6/15,0.03021978021978006
408,1998/6/16,0.0027472527472525254
409,1998/6/17,0.0036630036630035845
410,1998/6/18,-1.6267004023811814e-16
411,1998/6/19,0.012820512820512707
412,1998/6/20,0.010073260073259857
413,1998/6/22,0.0018315018315016294
414,1998/6/23,0.007326007326007169
415,1998/6/24,0.02289377289377273
416,1998/6/25,0.0357142857142856
417,1998/6/26,0.0357142857142856
418,1998/6/29,0.02289377289377273
419,1998/6/30,0.015567765567765396
420,1998/7/2,0.016483516483516293
421,1998/7/3,0.025641025641025415
422,1998/7/4,0.028388278388278267
423,1998/7/6,0.028975963121501375
424,1998/7/7,0.024402736618739082
425,1998/7/8,0.028975963121501375
426,1998/7/9,0.03903706142757823
427,1998/7/10,0.03537848022536852
428,1998/7/13,0.03354918962426367
429,1998/7/14,0.030805253722606226
430,1998/7/15,0.02714667252039652
431,1998/7/16,0.04269564262978809
432,1998/7/17,0.053671386236417366
433,1998/7/18,0.050012805034207665
434,1998/7/20,0.051842095635312516
435,1998/7/21,0.050012805034207665
436,1998/7/22,0.04543957853144537
437,1998/7/23,0.02714667252039652
438,1998/7/24,0.021658800717081803
439,1998/7/27,0.015256283613214657
440,1998/7/28,0.004280540006585381
441,1998/7/29,-0.0048659129989390435
442,1998/7/30,-0.009439139501701338
443,1998/7/31,0.0061098306076902325
444,1998/8/1,0.005195185307137806
445,1998/8/3,0.005195185307137806
446,1998/8/4,-0.001207331796729339
447,1998/8/5,-0.015841656605568483
448,1998/8/6,-0.018764302059496734
449,1998/8/7,-0.011441647597254164
450,1998/8/10,0.001372997711670207
451,1998/8/11,-0.006864988558352662
452,1998/8/12,-0.030663615560640966
453,1998/8/13,-0.011441647597254164
454,1998/8/14,-0.027917620137300064
455,1998/8/15,-0.027002288329519602
456,1998/8/17,-0.0260869565217393
457,1998/8/18,-0.029748283752860667
458,1998/8/19,-0.014187643020595228
459,1998/8/20,-0.01510297482837553
460,1998/8/21,-0.011441647597254164
461,1998/8/24,-0.027002288329519602
462,1998/8/25,-0.03524027459954263
463,1998/8/26,-0.03249427917620157
