,Date,Price
404,2010/02/02,8.080
405,2010/02/03,8.050
406,2010/02/04,7.870
407,2010/02/05,7.810
408,2010/02/06,7.810
409,2010/02/08,7.800
410,2010/02/09,7.830
411,2010/02/10,7.850
412,2010/02/11,7.880
413,2010/02/12,7.870
414,2010/02/22,8.070
415,2010/02/23,8.000
416,2010/02/24,8.020
417,2010/02/25,7.960
418,2010/02/26,8.000
419,2010/03/01,8.060
420,2010/03/02,8.090
421,2010/03/03,8.120
422,2010/03/04,8.140
423,2010/03/05,8.210
424,2010/03/08,8.210
425,2010/03/09,8.180
426,2010/03/10,8.210
427,2010/03/11,8.250
428,2010/03/12,8.280
429,2010/03/15,8.250
430,2010/03/16,8.310
431,2010/03/17,8.360
432,2010/03/18,8.360
433,2010/03/19,8.300
434,2010/03/22,8.320
435,2010/03/23,8.360
436,2010/03/24,8.310
437,2010/03/25,8.320
438,2010/03/26,8.310
439,2010/03/29,8.350
440,2010/03/30,8.360
441,2010/03/31,8.340
442,2010/04/01,8.400
443,2010/04/02,8.400
444,2010/04/06,8.420
445,2010/04/07,8.370
446,2010/04/08,8.370
447,2010/04/09,8.420
448,2010/04/12,8.440
449,2010/04/13,8.430
450,2010/04/14,8.480
451,2010/04/15,8.470
452,2010/04/16,8.380
453,2010/04/19,8.360
454,2010/04/20,8.420
455,2010/04/21,8.380
456,2010/04/22,8.340
457,2010/04/23,8.410
458,2010/04/26,8.400
459,2010/04/27,8.230
460,2010/04/28,8.210
461,2010/04/29,8.280
462,2010/04/30,8.220
463,2010/05/03,8.280
464,2010/05/04,8.060
465,2010/05/05,8.000
466,2010/05/06,7.830
467,2010/05/07,7.690
468,2010/05/10,7.990
469,2010/05/11,7.970
470,2010/05/12,8.060
471,2010/05/13,8.000
472,2010/05/14,7.820
473,2010/05/17,7.830
474,2010/05/18,7.780
475,2010/05/19,7.670
476,2010/05/20,7.490
477,2010/05/21,7.560
478,2010/05/24,7.490
479,2010/05/25,7.420
480,2010/05/26,7.460
481,2010/05/27,7.620
482,2010/05/28,7.600
483,2010/05/31,7.600
484,2010/06/01,7.550
485,2010/06/02,7.610
486,2010/06/03,7.670
487,2010/06/04,7.490
488,2010/06/07,7.420
489,2010/06/08,7.440
490,2010/06/09,7.470
491,2010/06/10,7.630
492,2010/06/11,7.670
493,2010/06/14,7.710
494,2010/06/15,7.820
495,2010/06/17,7.860
496,2010/06/18,7.840
497,2010/06/21,7.840
498,2010/06/22,7.750
499,2010/06/23,7.730
500,2010/06/24,7.650
501,2010/06/25,7.600
502,2010/06/28,7.640
503,2010/06/29,7.470
504,2010/06/30,7.450
505,2010/07/01,7.370
506,2010/07/02,7.410
507,2010/07/05,7.380
508,2010/07/06,7.480
509,2010/07/07,7.610
510,2010/07/08,7.710
511,2010/07/09,7.730
512,2010/07/12,7.730
513,2010/07/13,7.840
514,2010/07/14,7.860
515,2010/07/15,7.840
516,2010/07/16,7.720
517,2010/07/19,7.720
518,2010/07/20,7.760
519,2010/07/21,7.750
520,2010/07/22,7.900
521,2010/07/23,7.940
522,2010/07/26,7.990
523,2010/07/27,8.040
524,2010/07/28,8.020
525,2010/07/29,8.030
526,2010/07/30,7.980
527,2010/08/02,8.110
528,2010/08/03,8.130
529,2010/08/04,8.130
530,2010/08/05,8.120
531,2010/08/06,8.070
532,2010/08/09,8.140
533,2010/08/10,8.080
534,2010/08/11,7.890
535,2010/08/12,7.860
536,2010/08/13,7.830
537,2010/08/16,7.840
538,2010/08/17,7.930
539,2010/08/18,7.930
540,2010/08/19,7.830
541,2010/08/20,7.760
542,2010/08/23,7.790
543,2010/08/24,7.710
544,2010/08/25,7.690
545,2010/08/26,7.690
546,2010/08/27,7.770
547,2010/08/30,7.740
548,2010/08/31,7.730
549,2010/09/01,7.930
550,2010/09/02,7.960
551,2010/09/03,8.020
552,2010/09/06,8.030
553,2010/09/07,7.980
554,2010/09/08,7.980
555,2010/09/09,8.030
556,2010/09/10,8.050
557,2010/09/13,8.110
558,2010/09/14,8.120
559,2010/09/15,8.150
560,2010/09/16,8.150
561,2010/09/17,8.120
562,2010/09/20,8.220
563,2010/09/21,8.210
564,2010/09/23,8.130
565,2010/09/24,8.250
566,2010/09/27,8.220
567,2010/09/28,8.240
568,2010/09/29,8.220
569,2010/09/30,8.180
570,2010/10/01,8.190
571,2010/10/04,8.120
572,2010/10/05,8.260
573,2010/10/06,8.280
574,2010/10/07,8.300
575,2010/10/08,8.310
576,2010/10/11,8.310
577,2010/10/12,8.290
578,2010/10/13,8.370
579,2010/10/14,8.340
580,2010/10/15,8.350
581,2010/10/18,8.350
582,2010/10/19,8.290
583,2010/10/20,8.320
584,2010/10/21,8.370
585,2010/10/22,8.360
586,2010/10/25,8.380
587,2010/10/26,8.360
588,2010/10/27,8.300
589,2010/10/28,8.320
590,2010/10/29,8.330
591,2010/11/01,8.340
592,2010/11/02,8.380
593,2010/11/03,8.380
594,2010/11/04,8.530
595,2010/11/05,8.510
596,2010/11/08,8.480
597,2010/11/09,8.480
598,2010/11/10,8.410
599,2010/11/11,8.370
600,2010/11/12,8.360
601,2010/11/15,8.340
602,2010/11/16,8.210
603,2010/11/17,8.210
604,2010/11/18,8.340
605,2010/11/19,8.360
606,2010/11/22,8.340
607,2010/11/23,8.220
608,2010/11/24,8.220
609,2010/11/25,8.230
610,2010/11/26,8.170
611,2010/11/29,8.080
612,2010/11/30,8.020
613,2010/12/01,8.150
614,2010/12/02,8.240
615,2010/12/03,8.270
616,2010/12/06,8.220
617,2010/12/07,8.300
618,2010/12/08,8.300
619,2010/12/09,8.300
620,2010/12/10,8.340
621,2010/12/13,8.360
622,2010/12/14,8.420
623,2010/12/15,8.350
624,2010/12/16,8.370
625,2010/12/17,8.360
626,2010/12/20,8.360
627,2010/12/21,8.420
628,2010/12/22,8.440
629,2010/12/23,8.400
630,2010/12/24,8.400
631,2010/12/27,8.360
632,2010/12/28,8.380
633,2010/12/29,8.370
634,2010/12/30,8.320
635,2010/12/31,8.360
636,2011/01/03,8.370
637,2011/01/04,8.400
638,2011/01/05,8.360
639,2011/01/06,8.300
640,2011/01/07,8.160
641,2011/01/10,8.100
642,2011/01/11,8.130
643,2011/01/12,8.210
644,2011/01/13,8.250
645,2011/01/14,8.320
646,2011/01/17,8.260
647,2011/01/18,8.310
648,2011/01/19,8.280
649,2011/01/20,8.250
650,2011/01/21,8.250
651,2011/01/24,8.270
652,2011/01/25,8.260
653,2011/01/26,8.290
654,2011/01/27,8.310
655,2011/01/28,8.190
656,2011/01/31,8.170
657,2011/02/01,8.270
658,2011/02/08,8.370
659,2011/02/09,8.310
660,2011/02/10,8.310
661,2011/02/11,8.330
662,2011/02/14,8.390
663,2011/02/15,8.430
664,2011/02/16,8.490
665,2011/02/17,8.520
666,2011/02/18,8.540
667,2011/02/21,8.500
668,2011/02/22,8.430
669,2011/02/23,8.390
670,2011/02/24,8.440
671,2011/02/25,8.510
672,2011/03/01,8.490
673,2011/03/02,8.440
674,2011/03/03,8.480
675,2011/03/04,8.450
676,2011/03/07,8.410
677,2011/03/08,8.420
678,2011/03/09,8.390
679,2011/03/10,8.320
680,2011/03/11,8.310
681,2011/03/14,8.220
682,2011/03/15,8.030
683,2011/03/16,7.980
684,2011/03/17,8.090
685,2011/03/18,8.130
686,2011/03/21,8.240
687,2011/03/22,8.270
688,2011/03/23,8.290
689,2011/03/24,8.330
690,2011/03/25,8.330
691,2011/03/28,8.320
692,2011/03/29,8.330
693,2011/03/30,8.400
694,2011/03/31,8.370
695,2011/04/01,8.370
696,2011/04/06,8.400
697,2011/04/07,8.360
698,2011/04/08,8.380
699,2011/04/11,8.380
700,2011/04/12,8.340
701,2011/04/13,8.370
702,2011/04/14,8.330
703,2011/04/15,8.360
704,2011/04/18,8.260
705,2011/04/19,8.270
706,2011/04/20,8.400
707,2011/04/21,8.440
708,2011/04/22,8.430
709,2011/04/25,8.440
710,2011/04/26,8.490
711,2011/04/27,8.540
712,2011/04/28,8.580
713,2011/04/29,8.590
714,2011/05/03,8.570
715,2011/05/04,8.520
716,2011/05/05,8.470
717,2011/05/06,8.480
718,2011/05/09,8.430
719,2011/05/10,8.470
720,2011/05/11,8.450
721,2011/05/12,8.440
722,2011/05/13,8.410
723,2011/05/16,8.380
724,2011/05/17,8.360
725,2011/05/18,8.430
726,2011/05/19,8.450
727,2011/05/20,8.380
728,2011/05/23,8.290
729,2011/05/24,8.310
730,2011/05/25,8.340
731,2011/05/26,8.360
732,2011/05/27,8.400
733,2011/05/30,8.390
734,2011/05/31,8.470
735,2011/06/01,8.370
736,2011/06/02,8.350
737,2011/06/03,8.300
738,2011/06/07,8.280
739,2011/06/08,8.220
740,2011/06/09,8.260
741,2011/06/10,8.170
742,2011/06/13,8.190
743,2011/06/14,8.280
744,2011/06/15,8.150
745,2011/06/16,8.130
746,2011/06/17,8.180
747,2011/06/20,8.190
748,2011/06/21,8.280
749,2011/06/22,8.220
750,2011/06/23,8.150
751,2011/06/24,8.110
752,2011/06/27,8.140
753,2011/06/28,8.200
754,2011/06/29,8.310
755,2011/06/30,8.380
756,2011/07/01,8.440
757,2011/07/04,8.440
758,2011/07/05,8.440
759,2011/07/06,8.420
760,2011/07/07,8.460
761,2011/07/08,8.410
762,2011/07/11,8.260
763,2011/07/12,8.250
764,2011/07/13,8.290
765,2011/07/14,8.260
766,2011/07/15,8.270
767,2011/07/18,8.190
768,2011/07/19,8.260
769,2011/07/20,8.310
770,2011/07/21,8.390
771,2011/07/22,8.440
772,2011/07/25,8.400
773,2011/07/26,8.410
774,2011/07/27,8.310
775,2011/07/28,8.260
776,2011/07/29,8.240
777,2011/08/01,8.190
778,2011/08/02,8.010
779,2011/08/03,7.980
780,2011/08/04,7.700
781,2011/08/05,7.660
782,2011/08/08,7.340
783,2011/08/09,7.490
784,2011/08/10,7.310
785,2011/08/11,7.500
786,2011/08/12,7.570
787,2011/08/15,7.680
788,2011/08/16,7.660
789,2011/08/17,7.700
790,2011/08/18,7.470
791,2011/08/19,7.410
792,2011/08/22,7.430
793,2011/08/23,7.570
794,2011/08/24,7.620
795,2011/08/25,7.550
796,2011/08/26,7.590
797,2011/08/29,7.720
798,2011/08/30,7.730
799,2011/08/31,7.820
800,2011/09/01,7.770
801,2011/09/02,7.640
802,2011/09/05,7.530
803,2011/09/06,7.480
804,2011/09/07,7.640
805,2011/09/08,7.640
806,2011/09/09,7.450
807,2011/09/13,7.500
808,2011/09/14,7.610
809,2011/09/15,7.750
810,2011/09/16,7.780
811,2011/09/19,7.710
812,2011/09/20,7.780
813,2011/09/21,7.670
814,2011/09/22,7.500
815,2011/09/23,7.550
816,2011/09/26,7.690
817,2011/09/27,7.840
818,2011/09/28,7.770
819,2011/09/29,7.820
820,2011/09/30,7.680
821,2011/10/03,7.560
822,2011/10/04,7.560
823,2011/10/05,7.680
824,2011/10/06,7.830
825,2011/10/07,7.790
826,2011/10/11,7.950
827,2011/10/12,8.050
828,2011/10/13,7.990
829,2011/10/14,8.090
830,2011/10/17,7.930
831,2011/10/18,8.000
832,2011/10/19,7.980
833,2011/10/20,7.990
834,2011/10/21,8.140
835,2011/10/24,8.180
836,2011/10/25,8.080
837,2011/10/26,8.140
838,2011/10/27,8.380
839,2011/10/28,8.340
840,2011/10/31,8.140
841,2011/11/01,7.930
842,2011/11/02,8.010
843,2011/11/03,8.150
844,2011/11/04,8.050
845,2011/11/07,8.090
846,2011/11/08,8.150
847,2011/11/09,7.950
848,2011/11/10,7.990
849,2011/11/11,8.120
850,2011/11/14,8.060
851,2011/11/15,8.040
852,2011/11/16,7.970
853,2011/11/17,7.870
854,2011/11/18,7.860
855,2011/11/21,7.710
856,2011/11/22,7.690
857,2011/11/23,7.570
858,2011/11/24,7.560
859,2011/11/25,7.540
860,2011/11/28,7.770
861,2011/11/29,7.810
862,2011/11/30,8.020
863,2011/12/01,8.010
864,2011/12/02,8.020
865,2011/12/05,8.110
866,2011/12/06,8.110
867,2011/12/07,8.110
868,2011/12/08,7.990
869,2011/12/09,8.090
870,2011/12/12,7.970
871,2011/12/13,7.930
872,2011/12/14,7.830
873,2011/12/15,7.880
874,2011/12/16,7.890
875,2011/12/19,7.830
876,2011/12/20,7.990
877,2011/12/21,8.010
878,2011/12/22,8.060
879,2011/12/23,8.110
880,2011/12/26,8.120
881,2011/12/27,8.130
882,2011/12/28,8.060
883,2011/12/29,8.090
884,2011/12/30,8.110
885,2012/01/02,8.130
886,2012/01/03,8.240
887,2012/01/04,8.240
888,2012/01/05,8.170
889,2012/01/06,8.120
890,2012/01/09,8.110
891,2012/01/10,8.150
892,2012/01/11,8.120
893,2012/01/12,8.130
894,2012/01/13,8.100
895,2012/01/16,8.110
896,2012/01/17,8.140
897,2012/01/18,8.190
898,2012/01/19,8.250
899,2012/01/20,8.290
900,2012/01/30,8.220
901,2012/01/31,8.200
902,2012/02/01,8.310
903,2012/02/02,8.290
904,2012/02/03,8.380
905,2012/02/04,8.370
906,2012/02/06,8.360
907,2012/02/07,8.380
908,2012/02/08,8.420
909,2012/02/09,8.420
910,2012/02/10,8.330
911,2012/02/13,8.380
912,2012/02/14,8.360
913,2012/02/15,8.340
914,2012/02/16,8.400
915,2012/02/17,8.480
916,2012/02/20,8.540
917,2012/02/21,8.510
918,2012/02/22,8.460
919,2012/02/23,8.490
920,2012/02/24,8.530
921,2012/02/29,8.500
922,2012/03/01,8.540
923,2012/03/02,8.500
924,2012/03/03,8.500
925,2012/03/05,8.460
926,2012/03/06,8.300
927,2012/03/07,8.350
928,2012/03/08,8.450
929,2012/03/09,8.460
930,2012/03/12,8.470
931,2012/03/13,8.600
932,2012/03/14,8.620
933,2012/03/15,8.670
934,2012/03/16,8.710
935,2012/03/19,8.720
936,2012/03/20,8.670
937,2012/03/21,8.670
938,2012/03/22,8.590
939,2012/03/23,8.640
940,2012/03/26,8.720
941,2012/03/27,8.730
942,2012/03/28,8.660
943,2012/03/29,8.590
944,2012/03/30,8.620
945,2012/04/02,8.680
946,2012/04/03,8.610
947,2012/04/05,8.430
948,2012/04/06,8.440
949,2012/04/09,8.390
950,2012/04/10,8.240
951,2012/04/11,8.290
952,2012/04/12,8.400
953,2012/04/13,8.280
954,2012/04/16,8.280
955,2012/04/17,8.420
956,2012/04/18,8.390
957,2012/04/19,8.350
958,2012/04/20,8.390
959,2012/04/23,8.250
960,2012/04/24,8.300
961,2012/04/25,8.380
962,2012/04/26,8.400
963,2012/04/27,8.440
964,2012/04/30,8.360
965,2012/05/02,8.360
966,2012/05/03,8.320
967,2012/05/04,8.200
968,2012/05/07,8.220
969,2012/05/08,8.140
970,2012/05/09,8.100
971,2012/05/10,8.120
972,2012/05/11,8.100
973,2012/05/14,8.000
974,2012/05/15,7.940
975,2012/05/16,7.900
976,2012/05/17,7.800
977,2012/05/18,7.760
978,2012/05/21,7.820
979,2012/05/22,7.870
980,2012/05/23,7.780
981,2012/05/24,7.820
982,2012/05/25,7.800
983,2012/05/28,7.820
984,2012/05/29,7.870
985,2012/05/30,7.780
986,2012/05/31,7.780
987,2012/06/01,7.660
988,2012/06/04,7.660
989,2012/06/05,7.700
990,2012/06/06,7.840
991,2012/06/07,7.890
992,2012/06/08,7.890
993,2012/06/11,7.850
994,2012/06/12,7.900
995,2012/06/13,7.880
996,2012/06/14,7.900
997,2012/06/15,8.000
998,2012/06/18,8.000
999,2012/06/19,8.100
1000,2012/06/20,8.150
1001,2012/06/21,8.050
1002,2012/06/22,8.030
1003,2012/06/25,7.910
1004,2012/06/26,7.910
1005,2012/06/27,8.000
1006,2012/06/28,7.970
1007,2012/06/29,8.200
1008,2012/07/02,8.250
1009,2012/07/03,8.300
1010,2012/07/04,8.290
1011,2012/07/05,8.250
1012,2012/07/06,8.140
1013,2012/07/09,8.110
1014,2012/07/10,8.120
1015,2012/07/11,8.120
1016,2012/07/12,8.030
1017,2012/07/13,8.150
1018,2012/07/16,8.120
1019,2012/07/17,8.160
1020,2012/07/18,8.210
1021,2012/07/19,8.300
1022,2012/07/20,8.170
1023,2012/07/23,8.050
1024,2012/07/24,7.980
1025,2012/07/25,8.030
1026,2012/07/26,8.170
1027,2012/07/27,8.320
1028,2012/07/30,8.370
1029,2012/07/31,8.330
1030,2012/08/01,8.330
1031,2012/08/03,8.410
1032,2012/08/06,8.440
1033,2012/08/07,8.530
1034,2012/08/08,8.530
1035,2012/08/09,8.530
1036,2012/08/10,8.530
1037,2012/08/13,8.530
1038,2012/08/14,8.540
1039,2012/08/15,8.520
1040,2012/08/16,8.570
1041,2012/08/17,8.610
1042,2012/08/20,8.600
1043,2012/08/21,8.620
1044,2012/08/22,8.580
1045,2012/08/23,8.550
1046,2012/08/24,8.540
1047,2012/08/27,8.550
1048,2012/08/28,8.530
1049,2012/08/29,8.530
1050,2012/08/30,8.470
1051,2012/08/31,8.490
1052,2012/09/03,8.490
1053,2012/09/04,8.440
1054,2012/09/05,8.420
1055,2012/09/06,8.580
1056,2012/09/07,8.680
1057,2012/09/10,8.630
1058,2012/09/11,8.670
1059,2012/09/12,8.720
1060,2012/09/13,8.790
1061,2012/09/14,8.860
1062,2012/09/17,8.790
1063,2012/09/18,8.770
1064,2012/09/19,8.750
1065,2012/09/20,8.750
1066,2012/09/21,8.760
1067,2012/09/24,8.720
1068,2012/09/25,8.690
1069,2012/09/26,8.590
